Story Heading,Story Excerpt,Timestamp,Section
Newspaper,"Sindh win after Azhar’s sporting declaration, Balochistan thrash KP",Balochistan trounced Khyber Pakhtunkhwa by a handsome margin of 186 runs half an hour before lunch.,"29 Oct, 2020 10:15am"
,,,
World,Saudi rams car into Makkah's Grand Mosque,Makkah authorities did not name the man but said he appeared to be in an “abnormal condition”.,"31 Oct, 2020 09:06pm"
,,,
Pakistan,Bahria Town director’s Rs9bn plea bargain approved,"The plea bargain is one of the highest plea bargains in NAB's history, the anti-graft watchdog says.","29 Oct, 2020 09:31am"
,,,
,,,
,,,
Newspaper,Clinical KP blow away Southern Punjab to seal semi-final berth,KP's fifth victory from seven fixtures catapulted them above Balochistan into second place behind reigning champions Northern.,"13 Oct, 2020 10:18am"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
Newspaper,"Thai protesters’ deadline passes, but PM says he won’t quit","The government is sincere in solving the problem and committed to following the law in doing so, he says.","25 Oct, 2020 10:47am"
,,,
,,,
,,,
Pakistan,Court seeks PTA explanation over TikTok ban,"Petitioner says the app provides a platform to talented citizens to exercise right of expression, demonstrate creativity.","16 Oct, 2020 09:24am"
,,,
,,,
,,,
Pakistan,"Huge Lahore fire burns 400 mobile phone, computer shops",The incident is the fifth major fire reported in Lahore's Gulberg area over the last two years.,"19 Oct, 2020 10:06am"
Newspaper,Rising rupee fails to arrest food price spiral,"Consumers yet to receive relief in prices despite rising imports, arrival of vegetables from Iran and Afghanistan.","18 Oct, 2020 09:45am"
Newspaper,PCB calls meeting with PSL franchises to ‘settle disputes’ out of court,PCB Chief Operating Officer Salman Naseer admits reputation of the PSL and the PCB damaged globally because of case.,"02 Oct, 2020 11:33am"
,,,
,,,
,,,
,Capt Safdar released on bail hours after arrest in Karachi,Police arrested the PML-N leader early Monday morning for violating the sanctity of the Quaid's mausoleum.,"19 Oct, 2020 08:11pm"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
Newspaper,Pak-Afghan forum adopts 140 proposals to promote trade,Deliberations with the Afghan side were held in a detailed and micro-level after a long time.,"28 Oct, 2020 10:08am"
,,,
Pakistan,"Backing rebel MPA, Gill questions ‘respect for vote’ slogan",SAPM lambastes Nawaz and Shahbaz Sharif for creating a political culture where a dissenting voice was humiliated.,"11 Oct, 2020 11:43am"
,,,
,Fragile Masculinity,From 'The Candy Jar: Good Ideas to Chew On' – a new online series.,"04 Oct, 2020 03:58pm"
Pakistan,PM asks Sindh governor to sort out islands issue,"“The Bundal Island project will generate immense opportunities of investment and employment,"" says the premier.","09 Oct, 2020 09:24am"
Pakistan,Drug prices hike compelling many to quit treatment,Pharma companies say any U-turn may stop likely foreign investment.,"02 Oct, 2020 10:13am"
Newspaper,Concern over sedition charges against journalists in India,"In letter to Modi, two global associations highlight journalists who have been charged.","22 Oct, 2020 09:19am"
Newspaper,Australia pick Green for India limited-overs series,All-rounder Cameron Green averages 52.23 with the bat and 21.53 with the ball from 17 first-class matches.,"30 Oct, 2020 12:12pm"
Pakistan,Editorial: Is the current economic outlook desperate or encouraging?,There is still uncertainty hanging over the future but there are also signs of recovery.,"09 Oct, 2020 10:14am"
,,,
,,,
Newspaper,Bulls toss index up by 176 points,Foreign investors continued their selling spree resulting in outflow of $1.07 million.,"20 Oct, 2020 08:59am"
,,,
,,,
,,,
Pakistan,"Sindh, centre agree to start local trains on part of KCR route","Asad Umar, CM Shah discuss plan to revive circular railway in Karachi.","04 Oct, 2020 11:36am"
,,,
,,,
Pakistan,Mengal meets Bilawal in Dubai ahead of PDM’s Quetta rally,The two leaders discussed the overall political situation and the future strategy for running the anti-govt campaign.,"01 Oct, 2020 09:30am"
,,,
,,,
Newspaper,Crude gloom sets in,"Job reductions in oil and gas upstream and large integrated companies probably have reached the 100,000-mark, says expert.","11 Oct, 2020 09:45am"
,,,
,,,
Pakistan,Toxic masculinity is a problem. So what are men going to do about it?,"Can a society where half the population feels unsafe, traumatised, and harassed every day of their lives make progress?","21 Oct, 2020 10:58am"
,,,
World,House them in oil rigs? Build a sea wall? UK's asylum 'brainstorm' under fire,Labour Party says plans show govt had “lost control and all sense of compassion”.,"01 Oct, 2020 08:55pm"
,,,
World,"In a first, Pope says supports civil unions for gay couples","“These are children of God, they have the right to a family,” Pope Francis said in a documentary.","21 Oct, 2020 10:42pm"
,,,
Newspaper,Unanswered questions surround Trump's diagnosis,"The White House officially has given few details, except that he had a fever and was fatigued.","04 Oct, 2020 10:39am"
Newspaper,Danish turns superman as Sindh clinch last-ball thriller,Danish Aziz and Anwar Ali brought their side back in contention during a stunning turnaround.,"14 Oct, 2020 09:51am"
Pakistan,LHC rebukes police for failing to recover man missing for 16 years,The court has directed the SSP Investigations to appear in person at the next hearing along with a report on the incident.,"10 Oct, 2020 10:38am"
Newspaper,"Crowded, mask-free: Why the White House is a danger zone",The White House is less a typical government office building than a stately home converted for government use.,"03 Oct, 2020 12:41pm"
Newspaper,Faster Plus launched for speedy refunds,New system will provide an opportunity to exporters to review and resubmit their claims after removing shortcomings.,"04 Oct, 2020 10:07am"
,,,
,,,
Newspaper,Art Corner,"Published in Dawn, Young World, October 17th, 2020","17 Oct, 2020 07:07am"
,,,
Pakistan,"Born without arms, Pakistani snooker player masters the game","Owner of local snooker club says Ikram is a ""true sportsman, one-of-a-kind player"".","08 Oct, 2020 02:42pm"
,,,
,,,
,,,
Sport,'A bit of happiness': Stokes dedicates IPL century to ailing dad,The England allrounder smashed an unbeaten 107 off just 60 balls to help Rajasthan Royals beat Mumbai Indians on Sunday.,"26 Oct, 2020 05:25pm"
,,,
Pakistan,"FCPS, MD/MS get unequal seats against govt policy",Official says most public sector universities and colleges have not got their institutions recognised to run the MD/MS programme.,"18 Oct, 2020 11:37am"
,,,
World,First group of pilgrims perform Umrah in Makkah after 7-month curb,"At midnight, tens of registered pilgrims wearing face masks prepared to enter the Grand Mosque in small groups.","04 Oct, 2020 04:09pm"
Pakistan,Mirpur police arrest son of former AJK chief justice for allegedly harassing female doctor,Victim's father says his daughter was being harassed by the suspect for the last two years.,"07 Oct, 2020 08:03pm"
Sport,"Malik, Afridi's heroics win Khyber Pakhtunkhwa National T20 title","Shaheen Shah Afridi, Wahab Riaz each took three wickets as Southern Punjab's dropped catches cost them the match.","19 Oct, 2020 02:47pm"
,,,
,,,
,,,
Pakistan,Govt urged to ensure safety of mine workers,Over 130 labourers have been killed while 110 others have been injured in incidents at coal mines during the past nine months.,"10 Oct, 2020 09:30am"
Pakistan,Arguments sought on NAB plea for case closure against Shehbaz,Investigation involves allegation of illegal exemption of plots in Gulshan-i-Ravi Scheme established by LDA.,"18 Oct, 2020 11:23am"
,,,
,,,
Pakistan,NAB asked to start process to have Nawaz declared PO,Official tells court Nawaz has been deliberately avoiding the court proceedings.,"02 Oct, 2020 12:18pm"
Business,The cloud issue is bigger than banking or the SBP,The cloud industry is not too excited about the SBP’s latest announcement.,"12 Oct, 2020 08:55am"
,,,
,,,
Pakistan,5 quick and easy vegetarian recipes for amateur cooks,"As a nation of meat-lovers, we forget that vegetables play a large part in maintaining a nutritious, well-balanced diet.","23 Oct, 2020 12:44pm"
,,,
,,,
,,,
,,,
Pakistan,NAB chief happy with work of team looking into sugar scam,Asks CIT members to complete the probe on the basis of concrete evidence after obtaining certified and authentic documents.,"15 Oct, 2020 08:44am"
World,Guitar virtuoso Eddie Van Halen dies of cancer at 65,"Van Halen's death was announced by his 29-year-old son, Wolfgang.","07 Oct, 2020 10:56am"
,,,
,,,
,,,
Pakistan,Astronauts reply to questions posed by fourth graders from Karachi,"Using Twitter to spread the message to NASA, Aimun, their teacher asked the audience to help gain traction on her post.","15 Oct, 2020 03:06pm"
Newspaper,"Refineries warn of closures amid rising stocks, low fuel off-take from OMCs",Sources say some companies are benefitting from the illegal import of Iranian oil products.,"10 Oct, 2020 09:51am"
,,,
,,,
,,,
World,"I'm a small town girl who wasn't allowed to dream big, says Priyanka Chopra about her upcoming memoir",But is she done venting?,"22 Oct, 2020 01:29pm"
World,"On the moon, water water everywhere and not a drop to drink — yet",Water is a precious resource and plentiful lunar presence could prove important to future astronauts and robotic missions.,"26 Oct, 2020 09:34pm"
World,Opposition in Kyrgyzstan claims power after storming government buildings,"Election commission annuls election results, speaker resigns as the country faces turmoil.","06 Oct, 2020 08:24pm"
,,,
,,,
,,,
,,,
,,,
,,,
Pakistan,"PPP, govt in war of words over FATF outcome",Senator Sherry Rehman says govt “must give an explanation for why it did not manage to get Pakistan removed from the grey list”.,"25 Oct, 2020 09:08am"
,,,
World,"The gender of your child doesn't make you privileged, schools Anushka Sharma","""It's actually the responsibility you owe to society to raise a boy so well that women feel safe and protected,” she explained.","03 Oct, 2020 01:04pm"
,,,
,,,
Newspaper,Taliban have agreed to reduce Afghan casualties: US envoy,"“At present too many Afghans are dying; with the reset, we expect that number to drop significantly,"" says Khalilzad.","16 Oct, 2020 09:03am"
,,,
Newspaper,"US pullout, non-aligned govt only durable solution: Hekmatyar",Islamabad urged to facilitate Afghan investment in Pakistan.,"22 Oct, 2020 09:25am"
,,,
,,,
,,,
Pakistan,"Fighting Covid and polio: How the 1166 helpline is working to counter misinformation, address fears","1166 receives all sorts of calls, from requests of sending a polio team to the caller's area to whether the vaccine is halal.","24 Oct, 2020 08:01am"
,,,
,,,
,,,
,,,
Newspaper,"SECP registers 2,365 firms in September","Out of these newly registered, 68pc companies were registered as private limited companies.","27 Oct, 2020 08:46am"
,,,
Newspaper,‘On’ the rise: car sales rev up,"Investors are selling pre-booked cars to impatient consumers at premiums as high as Rs800,000 a unit.","05 Oct, 2020 09:44am"
Newspaper,"IMF forecasts 1pc growth, rising unemployment",Projects average inflation rate at 8.8pc and current account deficit at 2.5pc of GDP this year.,"14 Oct, 2020 08:23am"
,,,
Pakistan,Court seeks final report of probe into 2016 ATR crash,"SHC orders chief secretary to expedite fund release process for Children Hospital, New Karachi.","28 Oct, 2020 11:48am"
,,,
Pakistan,Editorial: NA sessions have been reduced to shouting matches with no regard for the sanctity of the house,"The responsibility of bringing effective legislation lies primarily with the govt— and on this count, it has failed miserably.","31 Oct, 2020 08:14am"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
Newspaper,Emergency declared in Spain; global virus cases soar,The move came after Spain became the first EU member state to pass the grim milestone of one million cases.,"26 Oct, 2020 09:26am"
Pakistan,Centre move to take over Sindh islands slammed,Bilawal equates Alvi’s move with Modi’s illegal annexation of held Kashmir.,"06 Oct, 2020 12:00pm"
Pakistan,SC directs NAB courts to expedite proceedings,"Three-judge bench bars adjournments in graft cases, expects NAB to ensure timely production of witnesses.","22 Oct, 2020 03:01pm"
,,,
,,,
Pakistan,"Jamia Farooqia head Maulana Adil, driver shot dead in Karachi",Armed pillion riders opened fire on the religious scholar's car when it stopped at a shop in Shah Faisal Colony.,"11 Oct, 2020 01:46pm"
Pakistan,Fire hits two factories in Korangi,Area SHO Khusnood Javed says the fire was apparently caused by an electrical short circuit.,"19 Oct, 2020 10:55am"
,,,
,,,
World,"26 dead, buildings collapse as major quake hits Turkey, Greece",Much of the damage occurred in and around Turkey's Aegean resort city of Izmir which has three million residents.,"31 Oct, 2020 08:39am"
,,,
,,,
,,,
World,Trump calls India's air 'filthy' as New Delhi chokes on severe smog,Scientists warn this year's pollution season will make Delhi's 20m residents more vulnerable to the coronavirus.,"23 Oct, 2020 02:55pm"
Pakistan,Two shot dead during volleyball match in Mardan,Two others were also injured in the incident that was the result of an old enmity.,"13 Oct, 2020 10:27am"
,,,
,,,
Pakistan,AJK govt to reimpose lockdown as Covid-19 cases surge,"Meeting informed ratio of Covid-19 patients in AJK is 8.3pc, which is higher than any other province of Pakistan.","05 Oct, 2020 10:44am"
,,,
Pakistan,Will Quaid-i-Azam Zindabad save Pakistani cinema?,"Fizza Ali Meerza, Nabeel Qureshi's last two films evoked a divided response between critics and audiences. How will this one fare?","13 Oct, 2020 11:15am"
,,,
Pakistan,Footprints: Revival of KCR may not be a pipe dream after all,Many Karachiites are sceptical about the job being done by PR contractors and workers in different parts of the city.,"11 Oct, 2020 08:34am"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
Pakistan,Punjab sugar millers owe Rs10bn interest to growers,Cane commissioner says law will be introduced to fix date for payment instead of leaving it up to the millers.,"03 Oct, 2020 08:40am"
,,,
Newspaper,Last night out in France as 20m face virus curfew,The curfew aims to keep some 20 million people home from 9pm to 6am — 30 per cent of the French population.,"17 Oct, 2020 09:52am"
World,Qureshi lauds Erdogan's ‘concrete’ stance on Islamophobia in call with Turkish counterpart,The foreign minister also thanked him for Turkey's support in the recent FATF session.,"28 Oct, 2020 02:03pm"
Pakistan,Chaiwala Arshad Khan just opened his own cafe in Islamabad,"Many advised him to name the cafe after himself, ""But I said no, this is my identity,"" said Khan.","06 Oct, 2020 02:55pm"
World,UN food agency WFP wins Nobel Peace Prize,WFP is a driving force in efforts to prevent the use of hunger as a weapon of war and conflict.,"09 Oct, 2020 06:01pm"
World,Trump hails experimental treatment for his virus recovery,US president received an experimental antiviral cocktail made by Regeneron through a “compassionate use” exemption.,"08 Oct, 2020 04:21pm"
World,"Trump backpedals over racist group row, Biden blasts him as 'embarrassment'",Multiple Republicans distanced themselves from Trump's failure to clearly denounce white supremacist groups.,"21 Oct, 2020 02:17pm"
World,"Trump, Biden in final full week of campaigning as virus looms large","With eight days to go before Election Day, more than 59.1 million Americans have already voted in person or by mail.","26 Oct, 2020 10:59am"
Pakistan,SC judge declares plea challenging presidential reference not maintainable,"In the short order, Justice Afridi had dismissed the petition moved by Justice Isa but endorsed the quashment of the reference.","24 Oct, 2020 11:38am"
,,,
,,,
,,,
,,,
Pakistan,HEC accepts protesting tenure track teachers’ major demands,The commission will issue three notifications within the week regarding their demands.,"13 Oct, 2020 10:05am"
World,UN calls for 'urgent ceasefire' in Karabakh,"Some 400 lives have so far been lost including military casualties, and thousands of people have fled their homes.","09 Oct, 2020 07:46pm"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
World,Editorial: Any dialogue between Pakistan and India must be meaningful and issue-based,"If both sides list lengthy preconditions before the talks commence, there will be little chance of success.","15 Oct, 2020 08:06am"
Pakistan,Secret parleys and feelers for talks by bigger parties are going to put pressure on PDM,The alliance has to convince everyone that the one-point agenda of a new election is enough reason to bind the group together.,"30 Oct, 2020 08:16am"
Pakistan,Sindh govt will approach courts to review underage Christian girl marriage case: Bilawal,The PPP leader's statement comes a day after 3 policemen who allegedly abducted 13-year-old Arzoo were granted bail.,"30 Oct, 2020 05:41pm"
,,,
,,,
,,,
Pakistan,Short order helped Isa seek exoneration: Justice Arab,Justice Arab noted that allegations of misconduct had been made against notable justices of superior judiciary around the world.,"24 Oct, 2020 09:04am"
,,,
Newspaper,"Experience: New school, new beginning","Lying on my bed, I stare at my plain white ceiling. My mum sits beside me, with a pale face.","10 Oct, 2020 07:08am"
,,,
,,,
,,,
,,,
Pakistan,Opposition conspiracy against institutions has failed: Buzdar,Says the anti-state narrative is proof of the mental state of the so-called leaders.,"21 Oct, 2020 09:47am"
,,,
,,,
World,"UAE gets Israeli visa exemptions, a first for Arab world",Israeli diplomat says visa exemptions are “not on the cards” with Bahrain.,"22 Oct, 2020 11:06pm"
,,,
,,,
,,,
Pakistan,Taji Khokhar’s son booked in another case,Another terrorism case has been registered against Farrukh Imtiaz Khokhar for threatening senior police officers.,"09 Oct, 2020 10:20am"
,,,
,,,
,,,
,,,
,,,
,,,
Newspaper,Israeli team visits Sudan in push to normalise ties,The one-day return trip has heightened speculation Israel could soon strike a peace deal with the Arab-led African country.,"23 Oct, 2020 09:52am"
,,,
Newspaper,Supermassive black hole devours star of the size of our Sun,Astronomers were able to monitor light flaring from the process from a black hole just over 215 million light years from Earth.,"13 Oct, 2020 09:42am"
Newspaper,Shakespeare’s First Folio sells for $10 million,"The First Folio, containing 36 of Shakespeare’s plays, is one of only six known complete copies in private hands.","15 Oct, 2020 09:33am"
Pakistan,Illegal migration via Taftan border on the rise,"Data shows that 2,955 Pakistani migrants were deported by Iranian authorities in August, followed by 5,029 in September.","05 Oct, 2020 09:30am"
Newspaper,Non-textile exports contract 5.6pc,"Leather garments, surgical instruments and engineering goods have maintained growth in proceeds.","21 Oct, 2020 09:00am"
World,China says ‘appreciates’ Pakistan’s support on Hong Kong stance,"Pakistan’s UN representative had earlier said Hong Kong’s affairs were Beijing’s internal matter, opposing foreign intereference.","10 Oct, 2020 02:15pm"
Pakistan,"I was put on death row as a child, 22 years later I am free","For me, there is life after death. I only hope the same for the other boys lost in our dark prisons.","09 Oct, 2020 07:38am"
,,,
Pakistan,High court orders crackdown on quacks,Regrets apathy of authorities towards issue.,"02 Oct, 2020 12:52pm"
,,,
Pakistan,"BHC takes notice of  child’s assault, killing",The BCH CJ directed the registrar to compile the data of pending child abuse cases.,"13 Oct, 2020 09:18am"
Pakistan,‘Mini smart lockdown’ imposed in Karachi's Manghopir for 15 days,"All business activities, except for groceries and pharmacies, will remain closed.","01 Oct, 2020 10:29am"
Newspaper,ECC okays PM’s Rs24bn package for farmers,Farmers are currently sowing Rabi crops and the govt's timely intervention is estimated to enhance production.,"30 Oct, 2020 09:40am"
Newspaper,Businessmen in Rawalpindi concerned over political uncertainty,Urge govt to resolve issues amicably.,"07 Oct, 2020 10:11am"
,,,
,,,
,,,
Newspaper,Bottas pips Hamilton to Eifel Grand Prix pole,Bottas’s pole was his third of 2020 and an 11th in 11 races this season for Mercedes.,"11 Oct, 2020 11:02am"
Pakistan,JI announces country-wide protest from Nov 1,"JI chief says the movement against inflation, unemployment and  rulers’ incapability will start from Khyber Pakhtunkhwa.","19 Oct, 2020 10:36am"
,,,
Newspaper,Auto manufacturers seek tax relief to bring down prices,"""The best way to reduce prices would be to abolish some taxes on cars being assembled in the country,"" says IMC official.","16 Oct, 2020 09:40am"
Pakistan,TB snuffs light out of family with fifth member’s death,Only two members of the family now remain.,"19 Oct, 2020 10:40am"
Pakistan,PML-N's Mohammad Safdar nominated in sedition case for 'defaming army and inciting hate',"FIR says Safdar's intent was to ""disturb public peace"" by inciting hate.","04 Oct, 2020 06:49pm"
,,,
,,,
Pakistan,LHWs call off sit-in after govt accepts demands,The govt accepted all the demands of the protesters and assured them of their implementation.,"21 Oct, 2020 09:56am"
Pakistan,KP CM orders preparations for second wave of virus,"Directs health department officials to ensure availability of required medicines, equipment in all public sector hospitals.","07 Oct, 2020 10:52am"
World,Facebook's India policy chief quits after hate speech claims,Ankhi Das was at the centre of a row over Facebook's alleged failure to address hate speech on the platform.,"28 Oct, 2020 11:07pm"
Pakistan,"Inquiry reports, triumphant tweets and angry rhetoric — is this the govt's strategy for addressing rising food prices?","Here we are, not more than six months later, at exactly the same point in time when last year’s price spiral got going.","15 Oct, 2020 08:25am"
Pakistan,Ahsan proposes national dialogue on establishment’s ‘interference in politics’,Wants Senate to lead talks to end ‘crisis’.,"28 Oct, 2020 11:44am"
Newspaper,$129m saved as local pulse production rises,"Pakistan produced an additional 76,000 tonnes of mung and 53,000 tonnes of gram as compared to last year.","24 Oct, 2020 10:33am"
Pakistan,Imran Khan recommends you read The Forty Rules of Love,He says he was deeply inspired by the Elif Shafak novel when he read it years ago,"05 Oct, 2020 11:45am"
,,,
,,,
Pakistan,'Is this what state of Madina looks like?': Nawaz lashes out at PTI government,"Former PM says ""the people who brought [PTI] into power"" should answer the nation over its failures.","02 Oct, 2020 10:53am"
,,,
,,,
Pakistan,National Assembly echoes with opposition whistles,"FM Qureshi criticises opposition’s behaviour, asks deputy speaker to reject its bills on the agenda.","21 Oct, 2020 08:29am"
Pakistan,"SC forms commission to oversee disbursement, utilisation of Bahria Town funds","So far, the real estate developer has deposited Rs57.4bn with the apex court.","20 Oct, 2020 01:59pm"
,,,
World,Chrissy and John Legend grieve the loss of their baby,"“We are shocked and in the kind of deep pain you only hear about, the kind of pain we’ve never felt before,"" wrote Tiegen.","02 Oct, 2020 11:09am"
Pakistan,Body to probe Jafar Express fire incident,The power van caught fire apparently due to a short circuit at about 6pm on Friday near Jacobabad railway station.,"04 Oct, 2020 11:24am"
,,,
Pakistan,"Ministry disapproves of two-finger test, seeks its discontinuation",The federal govt has recommended that the test should not be part of any medico-legal report in rape/sexual assault cases.,"10 Oct, 2020 09:02am"
,,,
Newspaper,Central Punjab capitulate to hand Northern third win,Shadab Khan once again leads from the front in second straight man-of-the-match performance.,"04 Oct, 2020 10:55am"
,,,
,,,
,,,
Newspaper,Antibodies ‘fall rapidly after Covid infection’,"Antibody prevalence fell by a quarter, from 6pc of the population around the end of June to just 4.4pc in September, study finds.","28 Oct, 2020 10:25am"
Pakistan,Doctor urges people to volunteer for Chinese Covid vaccine trial in Pakistan,"""Vaccine hesitancy, unfortunately, with a country like Pakistan is very much high,"" says Ejaz A. Khan.","01 Oct, 2020 09:12am"
,,,
World,PM asks Facebook to enforce a ban on Islamophobia similar to the one in place for the Holocaust,Says in letter to Mark Zuckerberg that a pogrom against Muslims is being witnessed in parts of the world.,"26 Oct, 2020 09:50am"
,,,
Pakistan,The most striking aspect of the PTI government’s messaging is its predominantly negative nature,"Beyond the war of words, confrontational politics risks plunging the country into prolonged instability.","26 Oct, 2020 09:55am"
,,,
,,,
,,,
,,,
,,,
Newspaper,"Kohli most complete player around, says Root",England Test captain particularly impressed by Kohli’s versatility.,"25 Oct, 2020 10:59am"
Pakistan,Naumaan Ijaz's Instagram account got hacked,"""Hi everyone, luckily being so famous, some idiot hacked my insta account. So please be careful about messages.”","24 Oct, 2020 12:27pm"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
Newspaper,HK teenage activist charged with secession,"Tony Chung is a former member of Student Localism, a small group that advocates Hong Kong’s independence from China.","30 Oct, 2020 08:46am"
,,,
,,,
Newspaper,Four Rohingya refugees killed in Bangladesh factional clash,"Security was heightened in the camps in the district, where more than 700,000 Rohingya refugees from Myanmar have been sheltered.","08 Oct, 2020 10:17am"
Newspaper,Rising temperatures continue to cause heatwaves: UN,May and June 2015 heatwaves in India and Pakistan among major weather-related catastrophes of the 21st century so far.,"13 Oct, 2020 09:36am"
,,,
World,"Armenia, Azerbaijan agree to defuse Nagorno-Karabakh conflict","More than 1,200 people from both sides have been reported dead since the fighting began.","31 Oct, 2020 10:33am"
,,,
Pakistan,Balochistan educational institutions report 550 Covid cases,"Spokesperson says health department conducted 6,530 tests for coronavirus in schools, colleges and universities.","04 Oct, 2020 09:33am"
,,,
Newspaper,Isa asks PM to explain use of state property for private event,PM Imran had attended the ILF ceremony and used the platform to censure opposition leaders.,"13 Oct, 2020 08:22am"
,,,
,,,
,,,
Pakistan,PML-N expels five ‘rebel’ Punjab MPAs,The lawmakers had met Punjab Chief Minister Usman Buzdar without the permission of party leadership.,"02 Oct, 2020 12:17pm"
Newspaper,Hemp aims at improving Pakistan women team’s ranking,"“It’s a great honour and privilege to lead Pakistan women’s side as the head coach,"" he says.","23 Oct, 2020 10:57am"
,,,
,,,
Newspaper,Trump’s Supreme Court pick in Senate hearing spotlight,Protesters rallied outside the Senate building brandishing signs for and against the conservative law professor’s appointment.,"13 Oct, 2020 09:23am"
Newspaper,Rs33bn subsidy for housing finance,The markup subsidy facility will be available through all banks and is divided in three tiers.,"13 Oct, 2020 09:31am"
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
Newspaper,India’s Basmati claim to be challenged,"India had submitted an application in the EU claiming sole ownership of Basmati rice, falsely misrepresenting its exclusivity.","06 Oct, 2020 10:13am"
,,,
,,,
,,,
,,,
Pakistan,Alyani asks officials to speed up work on uplift projects,The Balochistan chief minister is currently in quarantine after testing positive for Covid-19.,"30 Oct, 2020 09:22am"
Newspaper,"Unseeded Saleem enters his first ranking snooker quarters, Asif wins",Another KP player Sharjeel Mehmood also shines with two blistering century breaks of 113 and 109 while routing Mohammad Ijaz 5-1.,"04 Oct, 2020 10:58am"
Pakistan,SC rejects NAB plea to put Shehbaz’s name on ECL,Justice Muneeb Akhtar regrets NAB officials did not even bother to read the verdict of Justice Isa’s case.,"28 Oct, 2020 09:01am"
,,,
,,,
,,,
Pakistan,Bars question SC bench formation for Isa case review pleas,Sarina raises doubt over handling of matter by FBR officials.,"28 Oct, 2020 09:44am"
,,,
Pakistan,Suspect in Ahmadi professor’s  murder arrested,The accused is the deceased's maternal cousin.,"07 Oct, 2020 09:58am"
,,,
,,,
,,,
,,,
,,,
Newspaper,Covid-19 re-infection cases raise concerns over immunity,"“It is becoming increasingly clear that re-infections are possible, but we can’t yet know how common this will be,” says expert.","14 Oct, 2020 12:50pm"
,,,
Pakistan,Accountability court indicts Zardari in two references,He has so far been indicted in four references related to the fake accounts case.,"06 Oct, 2020 08:31am"
,,,
,,,
Newspaper,"Kim has thrown down gauntlet to US with huge ICBM, say analysts",Expert says missile was “clearly aimed at overwhelming the US missile defence system in Alaska”.,"12 Oct, 2020 09:42am"
,,,
,,,
,,,
,,,
,,,
Pakistan,Murdered bank official’s ex-wife arrested,Syed Raza Hussain Naqvi was shot dead by two unidentified motorcyclists near his office on Sept 17.,"26 Oct, 2020 10:01am"
Newspaper,SBP mulls increase in export proceeds retention limit,Exporters would also be able to make payments of foreign consultants’ fee for obtaining services from abroad.,"23 Oct, 2020 09:47am"
Newspaper,"Pakistan given ‘most challenging’ FATF plan, says Azhar","Parliament passed laws for October review and for next year's evaluation, he says.","26 Oct, 2020 08:16am"
Newspaper,Rupee continues recovery,The rupee has recovered 2.5 per cent against the dollar since the beginning of FY21.,"10 Oct, 2020 10:00am"
,,,
,,,
,,,
,,,
Pakistan,"PM fears virus wave in winter, advises use of mask","Pakistan Medical Association urges citizens to take precautions, expresses fear of a second wave of Covid-19.","05 Oct, 2020 09:04am"
Pakistan,Smog in Lahore worsening by the day,Environment dept official says the phenomenon will increase in the coming two weeks.,"26 Oct, 2020 09:48am"
Pakistan,SC adjourns Pearl murder case for four weeks,The acquittal of the main suspect is now being appealed separately by the government and Pearl’s family.,"23 Oct, 2020 08:50am"
Newspaper,Story Time: No pain no gain,Bashir Ahmad belonged to a poor family in our village.,"30 Oct, 2020 07:15am"
,,,
Newspaper,"Modi has set date for war with China, Pakistan: BJP leader","“Like the decisions on Ram Mandir and Article 370, Modi has decided when there will be war with Pakistan and China.""","26 Oct, 2020 08:38am"
,,,
Pakistan,Decision on NAB plea against acquittal of PM’s adviser reserved,Justice Minallah remarks that NAB is playing havoc with the governance system.,"06 Oct, 2020 10:46am"
,,,
,,,
,,,
World,18 killed in suicide bombing near education centre in Afghan capital,A suicide bomber detonated his explosives after being identified by the education centre's guards.,"24 Oct, 2020 09:10pm"
Newspaper,American poet wins Nobel Literature Prize,"Louise Gluck, 77, is the fourth woman to win the Nobel Literature Prize in the past decade.","09 Oct, 2020 09:46am"
,,,
Newspaper,Women creators of gene ‘scissors’ clinch chemistry Nobel,The French and American scientists become the sixth and seventh women to win the prize for chemistry.,"08 Oct, 2020 08:52am"
Newspaper,Art Corner,"Published in Dawn, Young World, October 30th, 2020","30 Oct, 2020 07:15am"
,,,
,,,
Pakistan,New admission policy may dent students’ chances to get medical education,Educationists urge KP govt to take up the issue with PMC.,"12 Oct, 2020 10:27am"
Pakistan,Five hurt in IED blast at Sheerin Jinnah bus terminal,Police investigators say an IED was planted at the gate of the terminal.,"21 Oct, 2020 10:43am"
Pakistan,"India pushing terrorist outfits in cross-border attacks, Pakistan tells UN","""Thousands of Pakistanis have been killed or injured as a result of Indian sponsored terrorist acts,"" says Jehanzeb Khan.","08 Oct, 2020 02:12pm"
,,,
,,,
,,,
,,,
