Story Heading,Story Excerpt,Timestamp,Section
Pakistan,"ADP to focus on health, education: KP CM","KP CM directs concerned quarters to prepare plan to regularise of doctors, teachers and other contract employees of erstwhile Fata.","04 Jun, 2020 10:40am"
Newspaper,FM shrugs off India’s expected election as UNSC member,Election of five non-permanent members set to be held in NY on Wednesday.,"16 Jun, 2020 09:20am"
World,Kylie Jenner is the highest paid celebrity according to Forbes,"The top 100 paid celebrities included Kanye West, Taylor Swift and Billie Eilish who is the youngest celebrity in the list.","05 Jun, 2020 11:31am"
Pakistan,Malala congratulates class of 2020 in virtual graduation ceremony,"“Don’t be defined by what you lose in this crisis but by how you respond to it,” shared the Nobel Peace Prize winner.","08 Jun, 2020 11:11pm"
Pakistan,Locust swarms major threat to crops in southern districts,Official says anti-locust operation continued during Eid days.,"02 Jun, 2020 10:31am"
Pakistan,Layoffs of state-owned enterprises employees to be resisted: Bilawal,"Says PIA and Pakistan Steel Mills, two of Pakistan’s biggest assets, had been targeted by the PTI government from day one.","04 Jun, 2020 10:13am"
Newspaper,Mortar blast at Afghan madressah kills 9 students,Six students were also wounded in the explosion in the Ishkamish district of Takhar province.,"19 Jun, 2020 09:36am"
Newspaper,EU agrees purchase of 300m coronavirus vaccine doses,"AstraZeneca is partnering in the enterprise with Britain’s Oxford University, which has pioneered the inoculation.","14 Jun, 2020 10:21am"
Pakistan,Three including couple shot dead for honour,Officials said the couple was shot dead by the girl’s father in Londah village of Charsadda.,"13 Jun, 2020 11:01am"
Newspaper,Minister unfazed by noisy opposition protest in NA,"PM attends budget session as PPP, PML-N term budget ‘anti-public, anti-Pakistan’; predict mini-budgets, job cuts.","13 Jun, 2020 08:22am"
World,Clashes outside White House as US cities under curfew,"Trump spends nearly an hour in a bunker, which was designed for use in emergencies like terrorist attacks, after Secret Service sounds high alert.","01 Jun, 2020 05:44pm"
World,Rapper Stormzy pledges 10 million pounds to black causes over the next decade,That's half his current net worth by the way.,"12 Jun, 2020 03:57pm"
Newspaper,Archer tells victims to speak out against social inequality,"""My personal view is that you should never keep things bottled up, because racism is not okay,"" says England fast bowler Jofra Archer.","09 Jun, 2020 10:02am"
Pakistan,Income beyond means: Inquiry against Sana converted into probe after Rs400m property found,Rana Sanaullah says he disclosed his property at transaction value but NAB considering it at current value.,"20 Jun, 2020 12:11pm"
Pakistan,"Adiala jail doctor, prisoner test positive","After the coronavirus cases came to light, the jail authorities allocated 16 cells for quarantine purpose.","11 Jun, 2020 10:45am"
Newspaper,Foreign fighters still have presence in Afghanistan: UN,Nangarhar province has been the main stronghold of ISIL-K ever since it came to Afghanistan more than a decade ago.,"05 Jun, 2020 08:47am"
Newspaper,Economy eclipsed by Covid-19,The Planning Commission claims the downhill journey began before the outbreak of coronavirus.,"08 Jun, 2020 08:32am"
Pakistan,"Drugs, arms seized; three arrested in Balochistan",The hashish was found dumped by smugglers for its shipment abroad through Makran coast.,"08 Jun, 2020 08:57am"
Pakistan,Violation of social distancing rules angers NA speaker,The house was paying tribute to a member who died of Covid-19 and session was chaired by Qaiser who recently recovered from it.,"06 Jun, 2020 08:19am"
Business,"As crises drag on, can the country expect Team Imran to change Pakistan's fortunes?",Big business is clamouring for a piece of the public funds’ pie.,"08 Jun, 2020 08:12am"
Pakistan,Minister resolves to declare domestic child labour hazardous,Says this is quickest way to protect children.,"04 Jun, 2020 11:10am"
Pakistan,"Amid coronavirus spread, health experts warn against self-medication","Doctors stress the need for correct diagnosis as symptoms of dengue, Covid-19 and XDR typhoid are largely similar.","17 Jun, 2020 10:11am"
Newspaper,Sri Lanka ‘sold’ 2011 World Cup final: minister,India had won the 2011 World Cup by 6 wickets.,"19 Jun, 2020 11:46am"
Pakistan,District admin planning to seal 22 localities in Pindi,"Rawalpindi has reported 4,482 Covid-19 cases and 197 deaths in the last three months.","17 Jun, 2020 09:59am"
Newspaper,England bound Pakistan squad to undergo Covid-19 tests on June 22,"The Covid-19 tests will be conducted in Lahore, Karachi, Rawalpindi and in some other cities.","19 Jun, 2020 10:10am"
Newspaper,PCB awaiting detailed reply from ECB over bio-secure measures,PCB has handed over its requirements to ECB about the stay of the Pakistan team in England.,"16 Jun, 2020 09:57am"
Pakistan,SC judge asks whose ‘bright idea’ it was to file Isa reference,Justice Akhtar says if president made an error then the reference becomes a ‘blank piece of paper’.,"05 Jun, 2020 07:52am"
Newspaper,‘Higher interest rate slowed down the economy’,"“While domestic production and retail trade were adversely affected by the stabilisation efforts, they received a major blow when the businesses were shut amid lockdown to control the Covid-19.”","12 Jun, 2020 09:49am"
Pakistan,"Wajid, Kaleem among police officers being promoted to Grade 22",PM Imran chairs the selection board.,"06 Jun, 2020 08:22am"
World,JK Rowling sparks outrage with more transphobic comments,Fans and followers expressed their shock at the author for posting such crude thoughts at a time protests over inequality are raging globally.,"08 Jun, 2020 11:46am"
Pakistan,"Family pressure plays key role in quitting smoking, says study",Majority of people who participated in the survey were men.,"04 Jun, 2020 10:24am"
Newspaper,Experience: A day of online learning,"So, we haven’t been going to school because of the Coronavirus pandemic...","06 Jun, 2020 07:38am"
World,US officers suspended after caught shoving 75-year-old man,"The video immediately generated outrage, including among elected officials.","05 Jun, 2020 08:37pm"
Newspaper,India twisted PM’s remarks to divert attention from Kashmir: FO,"“The Indian ministry of external affairs statement of June 5 is continuation of their desperate campaign to divert international attention from India’s state-terrorism.""","09 Jun, 2020 09:29am"
Pakistan,Flour price shoots up as wheat crisis in Sindh deepens,Flour millers raise prices by Rs2 per kg on various varieties of flour a day after increasing rates by Re1 to Rs3 per kg.,"05 Jun, 2020 09:40am"
Pakistan,Shopping centres sealed in Peshawar for SOP violation,"Officials also conduct raids on markets, bus stands in Dir, Shangla and Lakki.","04 Jun, 2020 11:48am"
Pakistan,Accountability in Pakistan is nothing more than a means for political ends,"If the point is to keep them looking over their shoulders, it’s a job well done.","09 Jun, 2020 07:43am"
Pakistan,2 Indian High Commission officials detained in Islamabad after being involved in road accident,"Indian media had earlier reported that the officials had ""gone missing"" in Islamabad.","16 Jun, 2020 01:08am"
Newspaper,K-Electric facing furnace oil shortfall,Rise in temperatures and growing usage due to the easing lockdown has caused power demand to peak.,"04 Jun, 2020 08:45am"
Pakistan,‘Centre paving way for converting Pakistan from federation to confederation’,Expert stresses need to allocate more land to grow food crops.,"09 Jun, 2020 10:30am"
Newspaper,Mosques reopened in S. Arabia for congregational prayers,Worshippers were instructed to bring their own prayer mats and to perform ablution at home.,"01 Jun, 2020 09:44am"
Pakistan,"SOPs ready for resumption of intercity transport, SHC told",Three bus terminals have been notified for Karachi division.,"02 Jun, 2020 10:06am"
Pakistan,FM Qureshi urges use of modern technology for efficiency in official matters,"Foreign minister says that in this fast changing world, sessions and meetings were being held via the video link and other latest technologies.","15 Jun, 2020 09:16am"
Newspaper,"Duty drawback raised for finished leather, plastic","Duty drawback rate for cow, buffalo or camel’s hide has been increased to 3.73pc from 1.17pc.","03 Jun, 2020 08:18am"
Pakistan,32 Lahore localities to face ‘smart lockdown’,"34,000 families to be restricted to homes.","16 Jun, 2020 09:38am"
Prism,How one man struggled for eight hours to find a Covid bed in Delhi hospitals,"As the number of cases in the Indian capital rises, patients struggle to be treated.","08 Jun, 2020 12:04pm"
Pakistan,"Gwadar port contract is ‘confidential’, federal secretary informs Senate panel",Copies of agreement will be given to committee during in-camera meeting on Tuesday and then taken back.,"19 Jun, 2020 08:06am"
Newspaper,China races to prevent virus second wave,China imposed travel restrictions on nearly half a million people near its capital on Thursday.,"19 Jun, 2020 09:45am"
Pakistan,"There is still time for govt to salvage the situation, take the battle against Covid-19 seriously",Mixed messaging and downplaying the problem have confused the public.,"17 Jun, 2020 08:18am"
Pakistan,"SC throws out presidential reference against Justice Qazi Faez Isa, terms it 'invalid'",Three of the 10 judges oppose decision to send case to FBR; top court withdraws show cause notice against Justice Isa by SJC.,"20 Jun, 2020 03:21am"
Pakistan,Defence budget not increased to provide relief to masses: Qureshi,"Foreign minister terms opposition's behaviour as ""non-serious"".","14 Jun, 2020 02:56pm"
Newspaper,Support package for health workers announced,The support package has been announced following a hue and cry raised by health professionals over infections and deaths in their community.,"13 Jun, 2020 08:05am"
Pakistan,"SOPs breach, scarce PPEs take toll on Lahore police",Two ASIs die of virus; six SHOs test positive; total patients reach 144; force gets 5pc of required equipment.,"09 Jun, 2020 09:59am"
Newspaper,Johnson’s car hit in collision outside parliament,"A pro-Kurdish demonstrator ran towards Johnson’s Jaguar as it was leaving under police escort, says a journalist on the scene.","18 Jun, 2020 09:24am"
Newspaper,Sohail Tanvir warns players of likely approaches from corrupt elements,The left-arm seamer categorically denies receiving any such offers in his career spanning over a decade.,"15 Jun, 2020 09:55am"
Pakistan,NCOC identifies 20 cities across Pakistan with potential Covid-19 hotspots,"Lahore's virus hotspots to go under complete lockdown from midnight tomorrow, says Punjab health minister.","15 Jun, 2020 06:30pm"
World,30 Rock is coming back for an hour long reunion special,"Described as a “one-time, commercial-free event,” the reunion will air July 16 and we want to go to there.","17 Jun, 2020 11:43am"
Newspaper,Australia under cyberattacks from ‘sophisticated state actor’,"Scott Morrison warns citizens of “specific risks”, says government, public services and business sectors have been targeted.","20 Jun, 2020 09:42am"
Newspaper,"Canada to roll out tracing app as cases top 100,000",The app will be free to download and its use is voluntary.,"19 Jun, 2020 10:52am"
Pakistan,Police inspector dies of Covid-19,The deceased had recently been promoted to the rank of inspector and was waiting for posting.,"17 Jun, 2020 10:01am"
Pakistan,Smokers' Corner: The educated illiterates,Who are the ‘parrhay likhay jaahil’ everyone seems to keep talking about?,"07 Jun, 2020 08:41am"
Pakistan,SCBA vows to stand by Justice Isa,Petition seeking dismissal of presidential reference filed before SC.,"10 Jun, 2020 08:27am"
Newspaper,PM orders reforms in PIA to bring down losses,During the last 12 years ten heads of the PIA had been changed.,"09 Jun, 2020 09:06am"
Newspaper,Seattle mayor tells Trump to ‘go back to bunker’,"“Take back your city NOW. If you don’t do it, I will,” Trump warned mayor Jenny Durkan.","13 Jun, 2020 08:39am"
Pakistan,Order to appoint official assignee in Fazaia housing land scam suspended,"SHC passes order on the plea of PAF, builders against the judgement of a single bench.","20 Jun, 2020 12:01pm"
Pakistan,"JI, trade unions call for withdrawal of decision on PSM sell-off",Demonstrators say their protest would compel the government to withdraw its decision.,"09 Jun, 2020 10:32am"
Pakistan,"MCI, NDMA join hands to fight coronavirus outbreak in capital","We will attach Urban Search and Rescue team with NDMA for disinfection jobs, says mayor.","03 Jun, 2020 10:08am"
Pakistan,Govt to raise Balochistan’s health budget,CM Jam Kamal makes decision.,"09 Jun, 2020 09:34am"
Pakistan,"GB doctors protest lack of PPEs, facilities in hospitals",The protesters announced to continue their protest till acceptance of their demands.,"16 Jun, 2020 10:17am"
World,US hits Syria with toughest sanctions yet to push Assad to end war,"The fresh round of sanctions on Syria penalise 39 companies and individuals, including Assad and his wife Asma.","17 Jun, 2020 07:30pm"
Pakistan,"Govt not shy of taking action against sugar mafia, says FM Qureshi","Foreign minister says FIA, FBR will take action against wrongdoers without discrimination.","01 Jun, 2020 08:43am"
Newspaper,IN MEMORIAM: THE BOOK OF FAREWELLS,"Asif Farrukhi, who passed away on June 1, was more than just a fiction writer, an essayist, a critic, a translator or a literary festival organiser. He was truly a giant of global literature...","07 Jun, 2020 06:55am"
Pakistan,Junaid Khan pays tribute to Mehdi Hassan,"""I thought to make my version of Zindagi mein tou Sabhi as a fan,"" said Khan.","15 Jun, 2020 02:23pm"
Pakistan,Court orders medical facilities for Covid-19 positive prisoner,"The 73-year-old prisoner, Akbar Minhas, through his lawyer moved the SHC seeking bail on medical grounds","06 Jun, 2020 10:56am"
World,Mass virus testing in Beijing after new cluster triggers lockdowns,A fresh cluster linked to a wholesale food market in the capital has sparked widespread alarm.,"14 Jun, 2020 08:51pm"
Newspaper,Chinese state media play down deadly India border skirmish,"An editorial says Beijing has “the ability and wisdom to safeguard every inch of its land"".","18 Jun, 2020 09:19am"
Pakistan,"Covid-19 pushing millions of South Asians into poverty, says World Bank","Officially, India, Pakistan and Bangladesh have had the third, seventh and tenth-most new cases in the world this week.","14 Jun, 2020 08:26am"
Newspaper,Oil imports dip 74pc to three-month low,The oil imports are on a downward trajectory since March.,"17 Jun, 2020 08:50am"
World,Explainer: What are antibody therapies and who is developing them for Covid-19?,Method uses antibodies generated by infected humans or animals to fight off the disease in patients.,"09 Jun, 2020 06:56pm"
Newspaper,$188m accord reached with World Bank for environment protection,The World Bank would join hands with Pakistan and provide funding and technical support for disaster resilience and ecosystem restoration.,"02 Jun, 2020 08:54am"
Newspaper,Libyan govt retakes Haftar’s last redoubt  in west,"“Our heroic forces have extended their control over the whole of Tarhuna,” says GNA spokesman Mohamad Gnounou.","06 Jun, 2020 11:05am"
World,At least 4 killed in bomb explosion at mosque in Kabul: govt official,Taliban issue a statement condemning the attack and calling the death of the prayer leader a “great crime”.,"12 Jun, 2020 08:36pm"
Pakistan,"Mismanagement galore: Govt inventory says beds, vents aplenty, yet Covid patients scrambling for hospital admission","With the rise in infections, Karachi has seen a spike in hospitalisation of patients.","25 Jun, 2020 10:45am"
Newspaper,China frees 10 Indian soldiers after military talks,Indian Army clarified in a statement that there are “no Indian troops missing in action”.,"19 Jun, 2020 09:34am"
Newspaper,Another 10m likely to slip below poverty line,Economic Survey notes measures taken to address crisis caused by pandemic.,"12 Jun, 2020 09:27am"
Pakistan,Balochistah police seek custody of PCG personnel for probe into murder,Reports suggest that the PCG had conducted an operation against drug smugglers in the area where Dil Murad and Dur Mohammad were found dead in their vehicle.,"08 Jun, 2020 09:01am"
Newspaper,PCB wants to stage Asia Cup in UAE this year,Sri Lanka to be back-up option.,"10 Jun, 2020 09:39am"
Newspaper,"Floyd brother tells US Congress to ‘stop the pain,’ pass police reform","“I’m asking you: is that what a black man is worth, $20?” thunders Philonise Floyd.","11 Jun, 2020 09:44am"
Pakistan,Govt again offers dialogue to estranged PTM,Pervez Khattak says all contentious issues may be discussed.,"15 Jun, 2020 11:40am"
Pakistan,Schools to remain closed until end of Covid-19: minister,"""Lives of students, teachers a priority"".","03 Jun, 2020 09:51am"
Coronavirus,"Amid the pandemic, the emotional needs of healthcare workers must be addressed","Unless psychosocial support is immediate, effective and efficient, they will continue to suffer.","07 Jun, 2020 08:14am"
Pakistan,"FBR graft causing Rs1tr loss, minister tells Senate",Opposition calls budget unrealistic.,"16 Jun, 2020 07:42am"
Pakistan,ECP wants report on PTI foreign funding in one week,Seeks progress report of scrutiny committee formed in March 2018 to audit the Pakistan Tehreek-i-Insaf’s foreign fund accounts.,"03 Jun, 2020 09:15am"
Newspaper,Moles vows to carry on coaching despite amputated leg,Moles had an unfortunate accident leading to a leg amputation.,"13 Jun, 2020 10:21am"
Newspaper,"With industry stagnant, govt aims for 2.3pc growth next year",Federal's public sector development programme to be Rs600bn.,"04 Jun, 2020 08:29am"
Newspaper,FM advises Delhi to focus on domestic issues,"Pakistan rejects Indian defence minister’s remarks about situation in occupied Kashmir, AJK.","15 Jun, 2020 09:17am"
World,"Emirates, Etihad to resume transit flights after UAE lifts suspension","Emirates to offer flights from Karachi, Lahore and Islamabad from June 8; Qatar Airways also resuming Pakistan flights.","04 Jun, 2020 09:23pm"
Pakistan,Red zone files: The next 13 weeks are crucial for Pakistan,The worst is yet to come.,"04 Jun, 2020 09:57am"
Pakistan,Murad blames Centre for rapid virus spread,Sindh CM appears before NAB in Islamabad in Rs4.8bn Roshan solar lights case.,"05 Jun, 2020 07:58am"
Newspaper,Govt’s Covid-19 app sparks furore over security flaws,National IT board preparing app’s audit report.,"11 Jun, 2020 08:47am"
Newspaper,UN nuclear watchdog passes resolution criticising Iran,Iranian envoy says move won’t encourage Tehran to grant IAEA access to two sites.,"20 Jun, 2020 08:53am"
World,It’s good to be living in times when black Americans and white allies are challenging arrogant rulers,These are the best of times.,"18 Jun, 2020 08:31am"
Newspaper,Marcelo takes a knee as Real win at their training centre,The Brazilian veteran defender put his left knee down and raised his right fist into the air after scoring the third goal for Real.,"16 Jun, 2020 09:59am"
Newspaper,Trump sanctions ICC for probe into US war crimes,"“For sure this is a matter of serious concern because we as the European Union are steadfast supporters of the International Criminal Court,” says EU foreign affairs high representative.","12 Jun, 2020 08:56am"
Newspaper,External trade hit by pandemic,Though Pakistan’s external sector had been under pressure for a long time and exports were on a downward trajectory by 3.9 per cent.,"12 Jun, 2020 09:44am"
Newspaper,Pakistani among beneficiaries of US court ruling on immigrants,"About 650,000 people have DACA protections.","20 Jun, 2020 09:37am"
Pakistan,Govt takes notice of shortage of life-saving drugs,PM’s aide Dr Zafar Mirza warns black marketeers that overpricing won’t be tolerated.,"14 Jun, 2020 07:53am"
Newspaper,"Don’t sweat saliva ban, Dukes ball-maker offers solution",Polishing one side with sweat and saliva has been used by fast bowlers to alter the aerodynamics of the ball.,"18 Jun, 2020 10:01am"
Pakistan,Drap approves locally developed Covid-19 testing kits,Drap approved the N-CovKit after scientists at Nust successfully completed its lab trial.,"14 Jun, 2020 12:04pm"
Newspaper,China blames Indian troops for deadly border clash,An Indian army source in the region says the incident involved no shooting but “violent hand-to-hand scuffles”.,"17 Jun, 2020 07:59am"
World,"Four cops charged in George Floyd death, one with 2nd-degree murder","""This is a significant step forward on the road to justice,"" says Floyd's family of the development.","04 Jun, 2020 01:05am"
Newspaper,ECB welcomes British government advice over restart,British government officials have confirmed cricket and other sports will be able to resume from today.,"01 Jun, 2020 09:47am"
Pakistan,Provinces told to halt unregistered publications,"Deputy commissioners directed to seal premises of printing presses, news agencies.","06 Jun, 2020 09:30am"
Pakistan,"Committee to decide on relocation of Kavaan, other animals from zoo","“After surveying the jurisprudence developed in various jurisdictions it has become obvious that there is consensus that an ‘animal’ is not merely a ‘thing’ or ‘property’.""","09 Jun, 2020 10:18am"
Newspaper,Western border reopened for trade,"Torkham, Chaman and Ghulam Khan border terminal specifically ordered opened for 24 hou­rs, six days a week.","20 Jun, 2020 10:21am"
Newspaper,Agriculture performance ‘remarkable’,Positive growth noted in all important crops except cotton and sugarcane.,"12 Jun, 2020 09:56am"
Pakistan,Parties threaten protest over stranded expatriates,Moot demands increase in international flights.,"04 Jun, 2020 10:42am"
Newspaper,"IT policy can boost exports, says World Bank","Pakistan is the second highest exporter of information, communication and technology (ICT) services from South Asia.","14 Jun, 2020 09:57am"
Sport,UFC's 'Notorious' superstar Conor McGregor announces retirement,"McGregor, one of the most popular fighters in MMA history, has a record of 22-4.","07 Jun, 2020 02:15pm"
Pakistan,Polio case reported in Pishin,"Thus far, 12 polio cases have been reported this year in Balochistan.","16 Jul, 2020 04:41pm"
Pakistan,"Sindh CM framed in ‘false’ case to divert public attention, says Nasir",Nasir Hussain Shah accuses Centre of indulging in politics of vendetta.,"05 Jun, 2020 09:33am"
Newspaper,Pakistanis in Canada asked to contact consulate to return home,"Canada has contributed $850,000 to the World Health Organisation to assist it in its fight against Covid-19.","10 Jun, 2020 10:08am"
Pakistan,Woman accused of torturing minor maid obtains bail,"Police official says it is a case of ""slavery and torturing a minor"", alleges parents of girl also involved.","06 Jun, 2020 12:27pm"
Newspaper,Poet's Corner,"Published in Dawn, Young World, June 20th, 2020","20 Jun, 2020 09:16am"
Newspaper,West Indies arrive in England on three-Test tour,"Touring squad tested negative before it set off, will be tested again on arrival in England.","10 Jun, 2020 09:50am"
World,"Israel must face consequences over planned West Bank annexations, says Palestinian PM",Israeli PM Netanyahu’s plans to annex the occupied West Bank have been met by protests in Israel in recent days.,"09 Jun, 2020 08:53pm"
Pakistan,PM issued notice on damages suit by Shahbaz,"Suit states Shahbaz had served legal notice to PM, asking him to issue proper apology within 14 days but he failed to do so.","06 Jun, 2020 10:36am"
Newspaper,Supply of petrol affected across country,Smaller stocks quickly exhausted on the first two days of the month after price revision.,"03 Jun, 2020 08:08am"
Newspaper,Probe blames safety lapses for deadly gas leak in India,"LG Polymers plant in Vishakhapatnam was outdated and lacked temperature sensors, says investigation report.","01 Jun, 2020 09:26am"
World,Biden clinches Democratic nomination for 2020 race against Trump,"He will now be expected to name his running mate, after promising to pick a woman.","06 Jun, 2020 12:39pm"
Newspaper,The weekly weird,Boy invents hand-washing machine,"13 Jun, 2020 07:14am"
Pakistan,It is my career and I will retire on my own terms: Hafeez,"""I don’t play or quit at anyone’s wishes or whims,"" the allrounder tells reporters.","16 Jun, 2020 09:49am"
World,"India, Mexico, Norway, Ireland elected to UN Security Council","""Rather than felicitated, [India] must be held accountable, asked to abide by the UNSC's resolutions,"" says FO spokesperson.","18 Jun, 2020 11:16pm"
Pakistan,Hospitals’ data shows decrease in confirmed cases in Rawalpindi,Capital witnesses rise in number of patients as well as violation of SOPs.,"07 Jun, 2020 11:58am"
Pakistan,SC suggests way out to govt in Justice Isa case,Minister-turned-lawyer seeks a day’s time to respond to proposal.,"17 Jun, 2020 07:36am"
Newspaper,Sri Lanka holds mock election to test virus measures,The election commission said the actual vote would be held on August 5.,"15 Jun, 2020 08:16am"
World,Kanye West donates two million dollars to victims of police brutality,The rapper marched with protesters in his hometown of Chicago.,"07 Jun, 2020 05:41pm"
Newspaper,Italy agrees to ‘soft’ quarantine before Serie A return,Italian football federation president Gabriele Gravina hails decision as “another step forward for the completion of this sporting season”.,"20 Jun, 2020 11:09am"
Newspaper,German neo-Nazi planned politician’s murder ‘for years’,Federal prosecutors say main suspect was motivated by “extreme right-wing political convictions”.,"17 Jun, 2020 09:39am"
Pakistan,PM Imran arrives in Karachi for two-day visit to Sindh,The premier is expected to visit the Ehsaas Centre in Larkana during his visit.,"16 Jun, 2020 11:28pm"
Newspaper,The weekly weird,Magical face mask,"06 Jun, 2020 07:38am"
Pakistan,"Zulfi Bukhari, Sherry Rehman in Twitter spat over testing of returning Pakistanis","Rehman claims federal govt not testing returning Pakistanis, Zulfi Bukhari accuses senator of spreading misinformation for political gains.","08 Jun, 2020 11:58pm"
Newspaper,Art Corner,"Published in Dawn, Young World, June 6th, 2020","06 Jun, 2020 07:38am"
Pakistan,90pc loans under Rozgar scheme disbursed in tribal districts,"Another scheme worth Rs1,100 million had also been launched for provision of interest-free loans.","10 Jun, 2020 10:36am"
Pakistan,"1,300 virus hotspots sealed across country after spike in Covid-19 cases","Most number of areas sealed in Punjab, followed by KP as govt moves ahead with 'smart lockdown' strategy.","13 Jun, 2020 08:45pm"
Newspaper,UN resolution condemns systemic racism without naming US,"Resolution watered down, first removing call for an international probe, and finally to strip away any mention of the United States.","20 Jun, 2020 09:15am"
Newspaper,Canadians petition for removal of racist symbols,"“It is time for Canadians too to revise the meanings of our own public monuments, and their effect on the legacy we wish to correct.”","12 Jun, 2020 11:16am"
Pakistan,Virus compounds Karachi plane crash grief,The grief of losing loved ones has been compounded by the virus which has made travelling to funerals impossible and dangerous.,"02 Jun, 2020 03:58pm"
Pakistan,"No school can resume teaching without govt permission, says minister",Failing students will also be promoted to next class.,"01 Jun, 2020 09:23am"
Newspaper,"NAB to probe Rs29bn subsidy on sugar export, says Shahzad",“Today we have sent the first reference to NAB regarding subsidy on sugar export given to the mill owners during last five years.”,"11 Jun, 2020 08:00am"
Pakistan,Govt identifies virus hotspots  in 20 cities,"120 more die in 24 hours; Covid-19 cases surge to 146,863 with AJK capital completely shut and Peshawar under partial lockdown.","16 Jun, 2020 07:13am"
World,HBO Max removes Gone With The Wind after racism protests,"It ignores the horrors of slavery and perpetuates ""painful stereotypes of people of colour,"" says writer John Ridley","10 Jun, 2020 11:45am"
Pakistan,Faryal Makhdoom and Amir Khan launch Zohra Shah Child Protection Fund,"""Zohra's granddad mentioned they were offered 6k for settlement,"" says Faryal.","09 Jun, 2020 05:01pm"
Pakistan,Committees to check any SOP violation in sealed areas of Rawalpindi,DC issues another order making masks mandatory for citizens in Islamabad.,"20 Jun, 2020 11:33am"
Newspaper,Senators inquire into customised benefits for two companies in Finance Bill,"“Who are the people behind these companies?"" ask senators.","17 Jun, 2020 08:50am"
Pakistan,Sindh set to approach Centre for probe into fake domicile cases,Provincial government decides to form committees to scrutinise cases of domiciles.,"15 Jun, 2020 09:33am"
Newspaper,Putin sets July 1 for reform vote,Putin announced the series of surprise constitutional reforms earlier this year.,"02 Jun, 2020 08:58am"
World,Pakistan condemns Indian 'state terrorism' as 9 fighters killed in occupied Kashmir,"""Pakistan will continue to call for holding India accountable for its crimes against the Kashmiri people,"" says FO.","08 Jun, 2020 09:04pm"
Pakistan,"I believe in gender equality, not feminism, says Saba Qamar","Saying you believe in gender equality and not feminism is like saying you believe in breathing, just not oxygen...","06 Jun, 2020 12:22pm"
World,Pakistan rejects Delhi's 'irresponsible' statement on hit-and-run accident involving Indian High Commission officials,"FO spokesperson calls statement a ""reprehensible attempt to distort facts and deny culpability"".","16 Jun, 2020 11:48pm"
Newspaper,Story Time: Take the bull by the horns,"“Mum, good and bad fortunes are a matter of fate, besides you know I don’t believe in such superstitious things!”","06 Jun, 2020 07:38am"
Pakistan,Another LHC judge tests positive,LHC spokesman expresses inability to confirm the Covid-19 cases among the judges and staff.,"11 Jun, 2020 10:18am"
Business,"Pakistan's inflation for 2020 not the highest in the world, SBP says clarifying Inflation Monitor","""A chart from our Inflation Monitor has generated erroneous headlines,"" says SBP in response to news reports.","08 Jun, 2020 09:58pm"
Pakistan,"Uzma Khan withdraws case against women who attacked her, says FIR was a 'misunderstanding'",Lawyer Hassaan Niazi claims the two sides had reportedly reached a settlement which led to the withdrawal of the charges.,"03 Jun, 2020 08:13am"
Business,"Current account deficit shrinks a whopping 73pc to under $3 billion, economic survey reveals",Govt warns fiscal deficit could rise to 9.2pc of GDP by end of fiscal year when impact of govt expenditures on Covid relief sets in.,"12 Jun, 2020 08:41am"
Pakistan,Google Doodle celebrates Pakistani art pioneer Anna Molka Ahmed,She became the country's first art teacher to bring students outside the classroom to paint.,"01 Jun, 2020 06:56pm"
Newspaper,Trump govt sues to block ex-aide Bolton’s damning book,John Bolton's book is expected to provide a damning insider portrait of the White House.,"18 Jun, 2020 01:37pm"
,Come Dine [Virtually] With Me!,"Dinner with Christopher Hitchens, Dorothy Parker and Mr Bhutto.","09 Jun, 2020 04:10pm"
World,Twitter disables Trump video tribute to Floyd over copyright complaint,"“We respond to valid copyright complaints sent to us by a copyright owner or their authorised representatives,” says a Twitter representative.","05 Jun, 2020 12:06pm"
Pakistan,"Pakistan records 54,000 new cases, 1,100 deaths in May","The death toll also jumped by 79 during the past 24 hours to cross the 1,500 mark.","01 Jun, 2020 03:43pm"
Pakistan,"Sindh health dept to set up five hospitals to handle critical Covid-19 situation, says minister",All major hospitals are running out of capacity and no longer admit patients suffering from any disease.,"10 Jun, 2020 10:15am"
Pakistan,Covid-19 prompts over 16pc increase in provincial health budget,Allocations have been made for key healthcare facilities across the province.,"18 Jun, 2020 10:41am"
Newspaper,Sweden admits it could have battled virus better,The nation of 10.2m has one of world’s highest death tolls.,"04 Jun, 2020 09:09am"
Newspaper,"Govt denies fuel shortage, accuses OMCs of profiteering",Data shows petrol consumption coverage for eight days.,"06 Jun, 2020 10:44am"
Newspaper,"More than 94,000 Yemenis displaced since January: UN","Many families, especially among the millions displaced, can barely afford one meal a day.","12 Jun, 2020 11:10am"
Newspaper,Smith ‘in best shape’ despite not picking up bat in months,"The 30-year-old, the world’s number one Test batsman, has been out of action since March.","02 Jun, 2020 09:25am"
Pakistan,Melting glaciers pose threat to residents of Hunza,"As many as 3,000 lakes have been formed causing worries among 7m people living downstream.","09 Jun, 2020 09:32am"
Newspaper,SBP profits to drive non-tax revenues in FY21,This massive increase boosted the non-tax revenue collection and came out to be the single largest source.,"13 Jun, 2020 10:02am"
Pakistan,"PM Imran announces further easing of lockdown, places onus on people to adopt SOPs to stop virus spread",The premier also said that all Pakistani nationals stranded abroad will be repatriated to the country.,"01 Jun, 2020 08:17pm"
