Story Heading,Story Excerpt,Timestamp,Section
Pakistan,I'm a Pakistani physician in New York currently recovering from Covid-19. Here's what I have to say to you,"We can come out of this lockdown a bit late, but we do not want to come out of it too soon.","06 May, 2020 01:35pm"
World,"Artists, ordinary citizens are making art to spread messages of hope and to illustrate the quarantined life",Drawing enthusiasts are capturing unique vantage points creatively while dealing with confinement.,"19 Apr, 2020 01:46pm"
Newspaper,‘Universally low-cost’ vaccine needed to fight Covid-19: IMF,"“Countries could be vulnerable to new waves of social unrest … if support measures are seen as insufficient,"" says IMF.","18 Apr, 2020 09:55am"
Pakistan,Nadia Jamil announces she has breast cancer,The actor shared that she has stage one breast cancer with a grade three tumour and that she's four days into treatment.,"03 Apr, 2020 12:53pm"
Newspaper,US announces $8.4m to help Pakistan’s anti-virus efforts,The contribution was announced on US mission’s social media platforms by Ambassador Paul Jones.,"19 Apr, 2020 07:02am"
Newspaper,Dutch league becomes first to end season,The KNVB said Ajax were considered to be on top of the final standings but won't be awarded a 35th national title.,"26 Apr, 2020 11:14am"
Pakistan,"Landi Kotal tribesmen ignore social distancing at weddings, funerals","""People are not bothered about safety measures,"" says one resident.","20 Apr, 2020 09:26am"
Pakistan,"NA, Senate panel on pandemic to meet on April 6",The meeting will be briefed on the economic and business plans for the revival of the economy.,"02 Apr, 2020 10:15am"
Newspaper,Power generation needs to triple by year 2047,"Capacity to reach 75,550MW.","25 Apr, 2020 09:56am"
World,Nigerian security forces kill 18 for violating Covid-19 lockdown: human rights body,The commission noted that the tally of killings was higher than the recorded toll from the disease itself.,"16 Apr, 2020 09:19pm"
Pakistan,Navin Waqar recommends you read these 10 books in lockdown,"On World Book Day, here's a few timeless tales you should add to your reading list.","24 Apr, 2020 12:01am"
Pakistan,Polio immunisation suspended amid Covid-19 pandemic,"The announcement came after a meeting of the Polio Oversight Board, an expert body coordinated by WHO and partners.","16 Jul, 2020 04:53pm"
Pakistan,"Local transmission cases of Covid-19 in Sindh jump from 88 to over 1,300 in a month",Experts are unclear whether the govt has succeeded in achieving the desired results from the lockdown.,"23 Apr, 2020 09:47am"
Pakistan,"With scarce precautionary measures, pharmacists in Karachi risk contracting Covid-19","No safety measures observed at Karachi’s largest wholesale chemist market, housing 1,500 pharmacies.","16 Apr, 2020 09:01am"
Pakistan,"PIA brings back 1,800 Pakistanis amid complaints of high fare","In addition to the relief flights, the PIA is also operating chartered flights to and from Pakistan.","16 Apr, 2020 08:47am"
Pakistan,"As we Pakistanis isolate the virus, and reassert our resilience — let's smile awhile","Pakistan is the happiest country in South Asia, and the 4th best when it comes to growth in the gig economy.","09 Apr, 2020 12:17pm"
Pakistan,Samina Ahmed and Manzar Sehbai have tied the knot,The television sweethearts had a private ceremony in Lahore with just their families.,"09 Apr, 2020 01:09pm"
World,Kanye West has attained billionaire status according to Forbes,"West is the second American rapper to make the Forbes list after Jay-Z, who made the cut last year.","25 Apr, 2020 01:42pm"
Newspaper,FIFA to release $150m to member associations,"“The pandemic has caused unprecedented challenges for the entire football community,"" says Infantino.","25 Apr, 2020 10:32am"
Newspaper,Food items bulk import at Gwadar for Afghanistan okayed,"Under Afghan transit trade, cargo will be sent to Kabul to help it maintain food supply.","22 Apr, 2020 07:57am"
Newspaper,Italy records lowest daily toll in over three weeks,France also reported fewer deaths as compared to the previous day.,"13 Apr, 2020 08:46am"
World,In pictures: Iraqi couple gets police help to wed amid curfew,"The police responded by providing the groom with vehicles, complete with blasting music.","13 Apr, 2020 12:45am"
Pakistan,"Amid scarce handouts, anxiety grows among wage earners due to lockdown",The extension of the lockdown for another week has forced thousands of people out of homes.,"02 Apr, 2020 10:20am"
Newspaper,SBP acts swiftly for a change,Covid-19 has brought economic activity to a near standstill.,"20 Apr, 2020 08:36am"
Pakistan,KP CM assures quarantined preachers of proper care,17 Tableeghi Jamaat members allowed to leave quarantine centre in Bajaur after testing negative for Covid-19.,"24 Apr, 2020 09:22am"
Newspaper,The weekly weird,Mum turns green after epic fake tan fail,"18 Apr, 2020 06:19am"
Newspaper,World Bank okays another $700m for Dasu project,The financing has nothing to do with Covid-19 and has been under negotiations for almost a year.,"02 Apr, 2020 08:37am"
Newspaper,Trump assures PM of support amid pandemic,Imran calls US president ahead of launching $595m funding appeal to the world.,"23 Apr, 2020 07:45am"
Newspaper,Restrictions at holiest sites as Ramazan begins,Custodian of the Two Holy Mosques laments the need for social distancing during the holy month.,"25 Apr, 2020 08:04am"
World,India's presidential palace isolates 500 workers over virus scare,Officials say the president and his aides will not go into self-isolation as relative of palace employee tests positive.,"21 Apr, 2020 08:54pm"
Newspaper,Paine rubbishes Clarke’s claims of Aussies being scared of Kohli,“I certainly didn’t notice too many people being that nice to Virat or not trying to get him out or anything like that.”,"10 Apr, 2020 08:56am"
Pakistan,PM orders implementation of new retirement rules,"Under new system, a govt employee can be retired before attaining 60 years of age on the basis of performance.","30 Apr, 2020 10:24am"
Pakistan,"UNHCR donates Rubb Halls, housing units for Balochistan quarantine centres",Rubb Halls delivered to PDMA are expected to accommodate a number of suspected Covid-19 patients.,"10 Apr, 2020 09:13am"
Newspaper,IMF backs govt package for construction sector,"Sees drop in remittances, exports, tax collection due to Covid-19.","21 Apr, 2020 08:35am"
Newspaper,Economy will need ‘reset and reboot’ after recession,"DFID, World Bank and UN warn against relaxation of lockdown.","29 Apr, 2020 08:15am"
Newspaper,"NY toll hits 10,000 as lockdowns in Europe ease",Spain offered a shred of hope as it allowed some factory and construction workers to go back to work.,"14 Apr, 2020 07:43am"
Pakistan,Ministers hold video meeting with Tableeghi Jamaat representatives,"NA speaker says arrangements should be made to take the more than 1,500 foreigners back to their countries.","08 Apr, 2020 10:18am"
World,Police called after New York funeral home puts bodies in unrefrigerated trucks,"Funeral homes, overwhelmed by the number of Covid-19 dead, have resorted to storing bodies on ice in rented trucks.","30 Apr, 2020 11:40am"
Pakistan,Protesting doctors end strike,Negotiations with government officials end successfully.,"09 Apr, 2020 09:05am"
Newspaper,When should a lockdown be relaxed and what would the future look like?,What about the post-pandemic economic scene in Pakistan?,"23 Apr, 2020 10:31am"
Newspaper,"Govt, IMF agree to put on hold $6bn programme",Extended Fund Facility will be revised after Covid-19 is over as macroeconomic indicators deteriorate.,"18 Apr, 2020 07:29am"
Pakistan,Asymptomatic Covid-19 patients suffering from other ailments can fast: experts,Say patients should do so while keeping in touch with their physicians and taking their medicines regularly.,"21 Apr, 2020 09:50am"
Pakistan,KP Police likely to get bonus for duty at quarantine centres,KP police chief reviews shift-wise duty and strength of the police at different quarantine centres.,"03 Apr, 2020 09:46am"
Pakistan,Corona isolation hospital opens in Muzaffarabad,The 50-bed facility has been set up in the newly constructed building.,"04 Apr, 2020 09:29am"
Pakistan,‘Super spreader’ infects 39 in Lahore's Sikandaria Colony,170 others under suspicion.,"14 Apr, 2020 09:33am"
World,JK Rowling says she's fully recovered from coronavirus symptoms,"The author took to Twitter to share a technique for recovery, that helped her manage her symptoms for two weeks.","07 Apr, 2020 01:45pm"
Newspaper,Rs56bn refunded to exporters,"During the month of March, the Federal Board of Revenue sanctioned refunds worth Rs25bn to exporters.","02 Apr, 2020 08:17am"
World,Do men fare worse with Covid-19?,Unhealthy habits among men and women's immune response may help explain why men are faring worse with Covid-19.,"09 Apr, 2020 12:34pm"
Newspaper,Remittances grow despite global slowdown,"Pakistan received $16.991 billion in remittances during 9MFY20, as against $16bn in the same period last year.","11 Apr, 2020 10:17am"
World,Italy's coronavirus lockdown measures to be extended to April 13,Italy was the first Western country to introduce the restrictions and has tightened them week by week.,"01 Apr, 2020 03:06pm"
Newspaper,More than 84pc households in Pakistan are food secure: survey,Says 16pc households experiencing moderate or severe food insecurity.,"21 Apr, 2020 07:43am"
Business,Attock Refinery says will close in a week unless demand rises,"If it closes, it would be the third refinery to halt operations because of the collapse in demand due to Covid-19.","01 Apr, 2020 12:58am"
Newspaper,BOOKS IN BRIEF,"Noak Jhoak: Tanz-o-Mazah, Haqqee Ke Purkaar Aur Bagh-o-Bahar Qalam Se
Shanul Haq Haqqee

This collection of ...","05 Apr, 2020 06:27am"
Pakistan,Minister dismayed at violation of social distancing in mosques,"Islamabad administration, police stop outsiders from entering Lal Masjid.","25 Apr, 2020 07:48am"
World,Trump says China’s handling of coronavirus is proof Beijing wants him to lose re-election,"Alleges ""China will do anything they can to have me lose"", says looking at consequences for China over virus.","30 Apr, 2020 01:36pm"
Pakistan,"Alvi urges unity to fight poverty, unemployment",President made the comments while visiting Quetta for a day.,"30 Apr, 2020 10:23am"
Pakistan,Three PIA flights cancelled due to pilots’ strike,"According to Palpa, the safety of its crew members was compromised and SOPs were ignored on recent flights.","07 Apr, 2020 10:24am"
Pakistan,City markets to open from tomorrow for four days a week,Shopkeepers say it is better to open the shops from Monday to Thursday.,"26 Apr, 2020 10:22am"
Pakistan,Suspension of domestic flights extended till April 11,PIA allowed to resume partial international flight operations.,"02 Apr, 2020 07:47am"
Pakistan,"Govt okays clinical trial of plasma therapy, locally made ventilators",Export of anti-malarial drug allowed; Sindh CM hints at extending lockdown for another week.,"10 Apr, 2020 07:43am"
Pakistan,Shamoon Ismail releases new song to hit back at trolls,That was fast! What if he was baiting us all along and his racist tweet and what followed after was PR for his new song?,"02 Apr, 2020 02:07pm"
World,Tom Hanks sends typewriter to bullied Australian boy named Corona,Hanks sent him a letter and handwrote at the end: “P.S. You got a friend in ME!”,"24 Apr, 2020 12:25pm"
Pakistan,37 transporters returning from Afghanistan test positive for virus,"""Doctors are closely monitoring the patients,"" says the Khyber deputy commissioner.","20 Apr, 2020 09:21am"
Pakistan,Hot cross buns and virtual Mass — this is how a Karachi family will celebrate Easter amidst Covid-19,"""God has brought us all closer together in prayer,"" says Joanna Donna Sam, the youngest of three siblings in the Sam...","16 Sep, 2020 05:08pm"
Pakistan,Another polio case found,This year’s tally for Sindh goes to 15 and the countrywide figure to 41.,"22 Apr, 2020 08:17am"
Pakistan,PIA announces schedule for 10 special flights,Spread of pandemic has wrought havoc on schedules of all airlines across the globe.,"03 Apr, 2020 08:29am"
Newspaper,SBP allowed subsidised loans to hospitals,Maximum coverage for setting up separate/isolation facility has also been enhanced to 100pc.,"07 Apr, 2020 08:14am"
World,"Trump says WHO ‘failed in its basic duty, must be held accountable’","“Now is the time for unity and for the international community to work together,"" says UN secretary general.","15 Apr, 2020 06:56pm"
World,Explainer: Why has Spain been hit so hard by the coronavirus pandemic?,"Experts point to country's sociable lifestyle, close ties between young and older family members as significant factors.","27 Apr, 2020 08:36am"
Business,Tech Talk: Local startup seeks big pay-off in automating payments,"Covering all ends of the supply chain, Haball allows networks to digitise both payments and order management.","05 Apr, 2020 08:11am"
Pakistan,PHC registrar’s reply rejected in contract employees case,SC fixes all appeals on the matter for hearing.,"16 Apr, 2020 07:50am"
Newspaper,Pakistan stays away from pandemic meeting hosted by India,Islamabad urges Saarc role; India takes forward its proposal for setting up Covid-19 emergency fund.,"09 Apr, 2020 07:24am"
Newspaper,"NON-FICTION: CAPTURING REALITY, CRAFTING TRUTHS",A first-of-its-kind book in Urdu tracing the history and evolution of documentaries is particularly notable for its...,"19 Apr, 2020 06:20am"
Pakistan,Punjab CM for direct aid supply to the needy in absence of Ramazan bazaars,"“Those looting the masses and earning undue profits will find their abode behind bars,” says Buzdar.","20 Apr, 2020 10:14am"
Newspaper,"Ramiz asks Babar, Misbah to rely on youth for World T20","""T20 is a format for young guns and I don’t know why we have been insisting on selecting the tried and tested seniors.""","12 Apr, 2020 10:35am"
Newspaper,COLUMN: POSTCORONIAL LITERATURE,The world has swung around and rearranged itself so much since I wrote my last Dawn column that I couldn’t ...,"05 Apr, 2020 06:27am"
Pakistan,"Balochistan CM orders 5,000 Covid-19 tests daily in Quetta",Tests to also start in Jaffarabad district.,"17 Apr, 2020 09:30am"
Pakistan,"Yuvraj Singh, Harbhajan Singh spark outrage for donating to Shahid Afridi's charity",The two cricketers were trying to do their part in the global fight against Covid-19.,"01 Apr, 2020 06:15pm"
Newspaper,Covid-19 pushes English cricket season back until July,Attempts would be made to reschedule international fixtures in the period from July until the end of September.,"25 Apr, 2020 10:24am"
Pakistan,What are Karachi's artists up to in lockdown?,Creative people are trying to spend the lockdown in as productive a way as possible.,"19 Apr, 2020 10:05am"
Pakistan,A corona compliant Jeeto Pakistan Super League is coming soon,"There will be five teams, headed by a celebrity captain each, and audiences will be able to participate from home","16 Apr, 2020 03:10pm"
Pakistan,Ishrat Made in China's cast and crew tests negative for Covid-19,"According to Shamoon Abbasi, arrangements for Pakistanis travelling back home been tweaked after their experience","21 Apr, 2020 12:30pm"
Pakistan,IHC dismisses plea against Tiger Force formation,Observes there is a need for having trust in the state to deal with issues caused by Covid-19.,"14 Apr, 2020 07:38am"
World,"Chinese epicentre Wuhan raises number of virus dead by 1,290","Wuhan's revised death toll of 3,869 is the highest in China.","17 Apr, 2020 10:52am"
World,Trump is a constant reminder that truth is stranger than fiction,"Maybe T.S Elliot wasn't so wrong when he said ""April is the cruellest month"".","02 Apr, 2020 10:22am"
World,France turns to speedy trains to catch up in virus response,France’s centralised state and powerful presidency make it easier to coordinate the exceptional patient moving efforts.,"06 Apr, 2020 09:40am"
Newspaper,Data on drug raises hopes in pandemic fight,Preliminary results of remdesivir in a US government trial have been hailed by Dr Anthony Fauci as “highly significant”.,"30 Apr, 2020 08:48am"
Pakistan,"Kamal urges PPP, PTI govts to unify in fight against coronavirus","""The whole world has changed, but our rulers and politicians have not,"" says the Pak Sarzameen Party chairman.","14 Apr, 2020 09:38am"
World,"Oil crashes, ends negative for the first time in history","Physical demand for crude has dried up, creating a global supply glut as people stay home to stop the coronavirus.","21 Apr, 2020 01:18am"
Newspaper,Nausheen to lead FBR amid big tax revenue shortfall,"Amjad replaces Shabbar Zaidi officially, had been looking after the office of chairman while the latter was on leave.","07 Apr, 2020 07:38am"
Newspaper,"Global coronavirus death toll races past 60,000",Roughly half the planet is confined to their homes as schools and businesses have closed.,"05 Apr, 2020 08:38am"
Pakistan,SURVEY: Has the lockdown changed your lifestyle?,Tell us how by taking this survey.,"27 Apr, 2020 02:13pm"
Pakistan,Senior doctor at Peshawar's Hayatabad Medical Complex dies of coronavirus,"Dr Javed, an ENT specialist, had been working inside the Covid-19 ward of the hospital.","25 Apr, 2020 07:07pm"
Pakistan,Pakistani celebs create short film about Covid-19 from their homes,"From Shehzad Roy and Shaniera Akram to Anwar Maqsood, many teamed up without any brands backing them","25 Apr, 2020 03:44pm"
Pakistan,Senior journalist Zafar Rasheed Bhatti passes away due to coronavirus,"According to a statement from APP, he had gotten sick a month ago.","27 Apr, 2020 10:26pm"
Pakistan,"Provinces looking at centre in fight against virus, says Bilawal","The federation will have to help all provinces by providing ventilators for patients, says PPP chairman.","05 Apr, 2020 07:16am"
Pakistan,"Trump assures Pakistan of support during Covid-19 crisis, says will provide 'ventilators and economic help'",US president also offers to send rapid testing machine for Covid-19 after learning the premier would get tested.,"22 Apr, 2020 11:26pm"
World,"Remember the flu? Coronavirus sent it into hiding, but at a cost",Dearth of new confirmed cases of influenza virus could slow progress towards a vaccine for next season’s flu.,"21 Apr, 2020 11:18am"
Newspaper,Apple and Google team up on virus ‘contact tracing’ by smartphone,"The move brings together the largest mobile operating systems to track, potentially contain Covid-19 outbreak.","11 Apr, 2020 10:10am"
Pakistan,Procurement shortfall led to wheat crisis: report,"The shortfalls in procurement aggravated an already tight supply position in the country, the report says","05 Apr, 2020 06:53am"
Pakistan,"'Don't fear Covid-19, get yourself tested': Hyderabad patient shares his recovery journey","""I didn't have a dry cough nor any breathing problems. I suppose I was lucky.""","14 Apr, 2020 03:12pm"
Pakistan,PML-N asks govt to either enforce lockdown or lift it,Leaders say smart lockdown has proved ineffective in containing spread of coronavirus.,"26 Apr, 2020 09:43am"
Pakistan,Chinese experts for extending lockdown by 28 days in Punjab,The Punjab chief minister says the govt will act upon the suggestions given by the delegation.,"06 Apr, 2020 05:07pm"
Newspaper,Italy begins drawing up medical guidelines for Serie A restart,The FIGC said that its medical committee held a video conference on Wednesday.,"10 Apr, 2020 08:52am"
Newspaper,"England tour highly unlikely, fears Warner",Australians were scheduled to play three ODIs and three T20Is against England in July.,"30 Apr, 2020 10:26am"
Sport,Pressure grows for shortened IPL behind closed doors,"The league is a huge revenue earner for BCCI, is estimated to generate more than $11 billion for the Indian economy.","05 Apr, 2020 11:31am"
World,"New Zealand tames virus; France, Spain reveal lockdown exits","In Europe and elsewhere, the key question of when to reopen schools loomed as nations seek to ease lockdowns.","28 Apr, 2020 04:40pm"
Pakistan,PPP’s People Force to help admin distribute ration,The force would be organised from district down to tehsil and union council levels.,"22 Apr, 2020 10:05am"
Pakistan,Editorial: FIA reports confirm the deep connection between politics and the sugar and wheat trade as a whole,Was this reshuffle essentially a face-saving exercise?,"07 Apr, 2020 10:28am"
Newspaper,"Virus found in air samples up to 13ft from patients, says study",New study adds to growing debate on how the coronavirus is transmitted.,"12 Apr, 2020 07:38am"
Pakistan,Sindh governor reviews arrangements at isolation centre,"Besides general isolation facility, ICU is also available at the centre.","03 Apr, 2020 09:39am"
Sport,India seal women's World Cup berth after Pakistan series scrapped,ICC declares that the points from the cancelled series against Pakistan will be shared.,"16 Apr, 2020 08:12pm"
Newspaper,ECC to discuss compensation for oil marketing firms,The ECC will discuss 10 other items in upcoming meeting.,"08 Apr, 2020 07:51am"
Newspaper,"Coronavirus cooperation discussed with Malaysia, Singapore",FM briefs Malaysian counterpart on PM's proposal for debt relief; shows interest in Singapore's contact tracing app.,"09 Apr, 2020 08:56am"
Pakistan,PPP alarmed over handling of virus situation by govt,Party leaders point out faults in arrangements for affected people.,"01 Apr, 2020 08:31am"
Pakistan,Dirilus Ertugul's Urdu dubbed version is ready to air during Ramazan,"The drama has been dubbed by PTV upon PM Imran Khan's request, now called 'Artaghrul Ghazi'","21 Apr, 2020 04:30pm"
Pakistan,The federal and Sindh govt's issues cannot be resolved,It was only a matter of collecting at a place and moving in each other’s direction until the middle ground was found.,"17 Apr, 2020 10:47am"
Pakistan,In pictures: Coronavirus changes Ramazan for Muslims around the world — but not its spirit,"Social distancing, live-streamed prayers and video calls form a large part of this year's Ramazan for observers.","27 Apr, 2020 08:43am"
Pakistan,Minister warns of stricter lockdown in Balochistan,Mir Zia Langove says people are not cooperating in spite of repeated warnings.,"28 Apr, 2020 09:49am"
Pakistan,Tableeghi Jamaat in hot water in Pakistan too for Covid-19 spread,"Special Branch says 70,000 had gathered in Raiwind; Jamaat gave the number as 250,000.","08 Apr, 2020 11:33pm"
Newspaper,Poet's Corner,"Published in Dawn, Young World, April 25th, 2020","25 Apr, 2020 06:44am"
Newspaper,Oil scrips drag index down by 260 points,Investors’ attention fixated on global rise in pandemic cases which also spilled into Pakistan.,"09 Apr, 2020 08:46am"
Newspaper,PCB refers Umar Akmal’s case to Disciplinary Panel,The PCB made the decision to refer the case after examining the contents of Umar Akmal’s reply.,"10 Apr, 2020 08:55am"
Pakistan,"Fighting on the front line, at least 253 healthcare workers infected with Covid-19 in Pakistan so far","124 doctors, 39 nurses and and 90 health workers have been infected by the virus in the country.","24 Apr, 2020 04:05pm"
World,"Obama endorses Biden, says former VP has ‘qualities we need’",Obama and Biden are known to be close friends from their two terms in the White House.,"29 Apr, 2020 05:58pm"
Newspaper,Pakistan urges China to soften terms for power deals,"Seeks to bring down mark-up on debt to Libor+2pc, extension in debt repayment in tariff to 20 years.","16 Apr, 2020 12:59pm"
Pakistan,Salman Ahmed just taught a fan how to play song Junoon Se,In these gloomy times we're all for sweet moments.,"12 Apr, 2020 02:00pm"
World,"Dentists, hair salons, beaches: Lockdowns ease in most parts of the world but not in US",Governments are caught between keeping their citizens healthy and making sure they still have a roof over their heads.,"20 Apr, 2020 08:14pm"
World,Mysterious blood clots are Covid-19's latest lethal surprise,"Experts say the risk is so great that patients ""may need to receive blood thinners, preventively, prophylactically.""","28 Apr, 2020 12:39pm"
Pakistan,"Data shows preventive measures working, says Asad Umar",SAPM Zafar Mirza reminds private companies that non-essential work is not allowed during the lockdown period.,"01 Apr, 2020 08:48pm"
Pakistan,"Lockdown ineffective due to mixed signals from Centre, alleges Murad Ali Shah","The only way to control the coronavirus outbreak is by taking action, says the Sindh chief minister.","15 Apr, 2020 03:21am"
Newspaper,Sheikh Mujib’s killer executed after 25 years on the run,"The execution took place at the country’s largest prison, just outside the capital Dhaka.","13 Apr, 2020 08:58am"
Pakistan,CAA move to hold DPC meeting today raises eyebrows,Employees question why meeting on promotions being held amid such tense situation.,"06 Apr, 2020 09:13am"
Newspaper,Singapore combats growing virus cases among migrant workers,"Over 200,000 workers from Pakistan and other Asian countries live in 43 registered dormitories across the city-state.","11 Apr, 2020 08:11am"
Newspaper,Renowned primatologist says ‘disrespect for animals’ caused pandemic,"It is our disregard for nature that has caused this pandemic; this was predicted long ago, says Jane Goodall.","12 Apr, 2020 09:15am"
Pakistan,Man self-immolates outside PM Secretariat in Islamabad,"Islamabad deputy commissioner says the man was ""mentally disturbed"" and had been declared absconder in a police case.","04 Apr, 2020 12:12am"
Newspaper,US advised to focus on regional stability while responding to CPEC,Report urges Washington to remain engaged with China.,"26 Apr, 2020 07:29am"
Pakistan,"31 pilgrims brought from Taftan to quarantine facilities in Pindi, Taxila","Samples of all pilgrims have been collected and sent to NIH for testing, says official.","06 Apr, 2020 09:53am"
Newspaper,The weekly weird,World’s largest Rubik’s cube record,"25 Apr, 2020 06:44am"
Pakistan,Sindh allows businesses to open from 8am to 5pm during Ramazan,"Milk and dairy shops allowed to remain open till 8pm on condition they will not sell samosas, jalebis, iftar items.","25 Apr, 2020 10:11am"
Newspaper,Wonder Craft: Chenille birds on canvas,"While you have ample time these days, it is better to keep yourself occupied in creative things.","04 Apr, 2020 06:19am"
Business,Corporate Pakistan is again attempting to socialise risks by asking the govt to bail it out,"Whether we swim or sink will depend, to a great extent, on the quality of our response individually and collectively.","08 Apr, 2020 08:56am"
Pakistan,HEC to inspect content of online lectures by varsities,"If restrictions are extended beyond May 31, all varsities will have to resort to online education, says HEC chairman.","01 Apr, 2020 09:38am"
Pakistan,"Left in Edhi jhoolas at birth, decades later these men are at the forefront of Pakistan's Covid-19 battle",Why do they continue risking their wellbeing for a society that never fully accepted them?,"26 Apr, 2020 11:10am"
Newspaper,UK plans more flights for nationals stranded in Pakistan,Two special chartered flights each will be operated from Islamabad and Lahore and one from Karachi.,"28 Apr, 2020 08:06am"
Newspaper,"US enters ‘peak death week,’ warns White House task force",New York Governor Andrew Cuomo says fatalities and infections in his state are beginning to fall.,"07 Apr, 2020 08:56am"
World,Editorial: Does India see the coronavirus as an opportunity to further its anti-Muslim agenda?,India has brought charges of culpable homicide against a senior cleric for holding a gathering last month.,"20 Apr, 2020 08:14am"
Newspaper,"Oil crash pummels world shares, bond yields",The US dollar rose against a basket of currencies as investors sought its safety in a risk averse market.,"22 Apr, 2020 08:56am"
Pakistan,Lock down glowing skin with these 5 DIY masks,The secret to healthy skin is as close as your kitchen.,"10 Apr, 2020 06:52pm"
Pakistan,Two brothers among five boys drown in Surjani pond,Police say the builder of an under-construction building created the pond for water storage.,"27 Apr, 2020 10:11am"
Pakistan,SBP says revised growth projection of 3pc would have been missed even without virus impact,Central bank says all targets will have to be revised downwards.,"15 Apr, 2020 09:23pm"
Newspaper,Chinese firms begin due diligence of Pakistan Steel Mills,"Information has been uploaded on a virtual data room for pre-qualified buyers, says Privatisation Commission.","05 Apr, 2020 08:04am"
Pakistan,Sugar crisis probe report leaves ruling alliance red-faced,Reports made public on directives of PM Imran Khan who wants stern action against those found involved in the crises.,"05 Apr, 2020 12:58pm"
Newspaper,Sports medicine leader wants virus protocol for entire Europe,"“There needs to be a common protocol,” says Maurizio Casasco.","15 Apr, 2020 09:27am"
Newspaper,Revised revenue target achievable only if activity resumes: FBR,The suspension of business activity has impacted revenue collection.,"22 Apr, 2020 08:14am"
Newspaper,"Trump deploys warships, planes to pressure Maduro, drug cartels",The Venezuelan president has remained in power despite a US-led campaign of sanctions and diplomacy.,"03 Apr, 2020 09:01am"
Newspaper,Wikipedia breaks five-year record with high traffic in pandemic,Editors battle misinformation.,"23 Apr, 2020 09:09am"
Pakistan,Situationer: Experiencing the Taftan nightmare,“These people have been left alone to combat a global virus that is knocking at the doorstep.”,"06 Apr, 2020 09:05am"
Newspaper,"Stocks plunge 1,042 points despite construction package",The big worry on the investors’ mind was surely the spike in the number of coronavirus cases in the country.,"07 Apr, 2020 08:20am"
Newspaper,300 Pakistani students stranded in Bangladesh cry out for help,"“For days on end, we have been subsisting either on bread and jam or just biscuits.”","09 Apr, 2020 08:50am"
Pakistan,PM extends deadline for registration of volunteers,"Most Covid-19 patients in the country are below 50 years, says Dr Mirza.","12 Apr, 2020 07:04am"
Newspaper,PM’s aide discusses misuse of EOBI funds with AG,Zulfi holds meeting with AG Kahlid Jawed Khan and EOBI chairman Azhar Hameed.,"10 Apr, 2020 09:02am"
Newspaper,Share of hydropower in energy mix likely to decline sharply: report,"NTDC estimates that generation capacity will have to be increased to 62,000MW by 2040 instead of 98,000MW.","27 Apr, 2020 08:16am"
Newspaper,OIC members urged to boost cooperation to fight virus,Simulations show virus can exponentially spread in Muslim world because of weak health systems.,"11 Apr, 2020 08:00am"
Sport,Novak Djokovic opposes compulsory coronavirus vaccination,"""I wouldn’t want to be forced by someone to take a vaccine in order to be able to travel,"" says the tennis player.","20 Apr, 2020 04:18pm"
Pakistan,These Pakistani family dramas deserve to be reaired during lockdown,Most Pakistani dramas are family-oriented but the sheer volume of them has been their undoing. Here are our top picks,"20 Apr, 2020 12:07pm"
World,New research suggests far more people have had the coronavirus with no symptoms,It’s impossible to know who around you may be contagious.,"21 Apr, 2020 12:44pm"
Pakistan,Ordinance barring NAB action against certain people lapses today,"Govt to introduce new ordinance to ensure continuity and avoid legal, technical hitches.","26 Apr, 2020 08:36am"
Newspaper,Wasim Khan speaks to Hafeez over controversial statements,Hafeez recently voiced his concerns on the return of tainted players to Pakistan’s national team.,"01 Apr, 2020 09:03am"
Pakistan,Chief secretary removed ‘unceremoniously’,This is fourth high-level transfer during 20 months; Jawwad Rafique Malik appointed new CS.,"24 Apr, 2020 10:47am"
Pakistan,"Doctors, nurses in Balochistan ask for two more basic salaries",Medical associations say while everyone else has been home medical workers have been asked to be on duty at all cost.,"24 Apr, 2020 09:24am"
Newspaper,‘Boxing could take years to recover from virus mayhem’,"Fans will be cautious about spending money due to the financial impact of the virus, says Carl Frampton.","12 Apr, 2020 10:33am"
Pakistan,3 booked for murder of maid buried as virus victim in Gujrat,The suspects had claimed that the victim had died of coronavirus on March 27.,"02 Apr, 2020 09:34am"
Pakistan,Punjab’s Covid-19 tests reduced without explanation,"1,755 tests performed on April 25, even though provincial capacity stands at 5,000 tests per day.","01 May, 2020 02:48am"
Newspaper,"US expedites search for cure as infections near 800,000",New York remains the epicentre of the disease accounting for almost half of national deaths and infections.,"21 Apr, 2020 08:52am"
Newspaper,"100 fighters to be set free soon, says Taliban spokesman","Afghan officials, militants’ representatives hold face-to-face talks.","02 Apr, 2020 08:52am"
Business,Consumer tariffs in the energy sector have become prohibitively unaffordable,Many firms around the globe are examining legal means of correcting their wrongs through the pandemic window.,"20 Apr, 2020 08:52am"
Pakistan,"Govt to announce decision on lockdown after NCC meeting tomorrow, says Asad Umar","""If we shut everything down to stop coronavirus, we will never be able to get back on our feet,"" Umar argued.","14 Apr, 2020 07:43am"
Pakistan,"NAB to probe ‘billions of rupees looted’ in sugar, wheat scandals","In statement, watchdog says will undertake “comprehensive, independent” investigation on all aspects of alleged scams.","21 Apr, 2020 02:54pm"
Pakistan,"Information ministry de-notifies 6,000 ‘dummy papers’",Printing presses given April 15 deadline to fulfil all regulatory requirements.,"04 Apr, 2020 09:27am"
